Smiles	Is_Nature_Product	Np Likeness Score
Cc1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NO)c1	0	-0.77
Cc1cc(Nc2nccc(C)n2)cc(-c2cnc(C(O)(C3CCC(C(=O)O)CC3)C(F)(F)F)s2)c1	0	-1.15
C/C=C/CCCCC(=O)C(C)C(=O)N1C=CCC1	1	1.3
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(CO)cccc34)nc12	0	-0.97
C[C@H]1CC[C@H](CO)[C@H](CO)C2=C[C@@](C)(CO)C[C@H]21	1	2.84
COc1cc(O)c2c(c1)[C@H](O)[C@@H]1C[C@](C)(O)[C@H](O)C[C@H]1C2=O	1	2.64
CCc1ccccc1[C@H](CC)CC1(O)C(C)=C[C@@H](OC(C)=O)[C@@]2(C)C1CC[C@]1(C)C2[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2([C@@H](C)OC(C)=O)COCC=CC12	0	1.8
COC(=O)c1cc(OC)c(OC(C)=O)c2oc3cc(C)ncc3c(=O)c12	1	0.61
C=C1[C@@H](C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)/C=C/C(=O)[C@H](O)/C(C)=C/[C@@H](C)C/C=C/[C@H]3[C@@H]1O	1	2.56
C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)C(Cl)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl	0	1.35
COC(=O)[C@]1(Cc2ccc3c(c2)CCC(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1	1	1.42
CCCC[C@H]1CCCC[C@H](C)[C@@H](O)c2cc(O)c(c(O)c2)[C@@H](CCCC)CCCC[C@H](C)[C@@H](O)c2cc(O)c1c(O)c2	0	0.81
c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1	0	-0.05
CCC(=O)OC1C(C)CC2(OC(C)=O)C1[C@@H](OC(C)=O)[C@@]13CO[C@@](C)(C2OC(C)=O)C1C1C(C[C@]1(C)OC(C)=O)C(OC(=O)c1ccccc1)C3=O	0	2.29
C[C@@]1(O)C[C@@]23C=CC(=O)[C@@](C)(CCC(=O)Nc4c(O)ccc(C(=O)O)c4O)[C@@H]2C[C@@H]1CC3	1	2.3
C=CC(C)(C)c1[nH]cnc1/C=C1/NC(=O)[C@@H]2C[C@@]3(C(C)(C)C=C)c4ccccc4N[C@H]3N2C1=O	1	1.78
COC(=O)c1cnn(-c2nc(NC(C3CC3)C3CC3)c3ncn([C@H]4[C@H](O)[C@H](O)[C@@H]5C[C@@H]54)c3n2)c1	0	-0.49
CCCCCCCCC[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C=O)CC(C)C	1	0.74
COC1=C(c2ccc(O)cc2)C(=O)C=C(c2ccccc2)C1=O	1	1.3
Cc1cnc(C)c(C)n1	1	-1.06
O=[N+]([O-])c1ccc(Cc2cnc(O)nc2O)cc1	0	-0.73
Cc1cc(C)nc(N2CC3CN(C(=O)c4cccc5cccnc45)CC3C2)n1	0	-1.29
C=CC[C@H](NC(=O)/C=C/S(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C	0	0.15
COC(=O)C[C@H](C(=O)O)[C@@H](OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O	1	1.24
CN1C(=O)NCc2c(NC(=O)N[C@@H]3CCc4cc(C(C)(C)C)ccc43)cccc21	0	-0.84
O=C1C[C@H]2SS[C@@]34C[C@@H]1[C@@H]([C@H]2O)N3C(=O)[C@]12C[C@H]3C(=O)[C@H](C[C@H](O)[C@H]3N1C4=O)S2	1	2.62
Cc1[nH]c2ccccc2c1-c1cc(-c2cc(-c3c(C)[nH]c4ccccc34)on2)no1	0	-0.55
C=C1[C@@H]2C[C@H](OC(C)=O)[C@H]3[C@]4(C)[C@@H](OC(C)=O)C[C@H](O)C(C)(C)[C@H]4[C@@H](O)[C@H](OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O	0	3.06
C[C@H](O)c1nc(C(=O)O)cc2c1[nH]c1ccccc12	0	0.59
COC[C@H](/N=[N+](\[O-])CCCCCCC(C)=O)[C@H](C)O	1	1.58
CC(C)C(=O)O[C@@H]1c2c(cc(O)c3c2C(=O)c2cccc(O)c2-3)C(=O)[C@@]2(C)O[C@@H]12	1	2.31
CC1(C)Oc2ccc3ccc(=O)oc3c2C(N=O)=C1O	0	1.1
O=C(NCc1ccccc1)c1cn(Cc2ccccc2)c2ccccc12	0	-1.35
O=C1c2ccc(O)cc2C(=O)c2c(O)cc(CO)cc21	1	1.54
CC(=O)O[C@H]1C(=O)C2=C(C(=O)C[C@H]3[C@](C)(CO)C(=O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]12C	1	3.16
Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Br)cc5F)CCN4)C3)c(Cl)c2)cn1	0	-1.32
Nc1nc(=O)n([C@H]2CO[C@H](CO)O2)cc1F	0	0.28
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)N2C(=O)[C@H](CC[C@H]2O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](CO)OS(=O)(=O)O)[C@@H](C)OC1=O	1	1.3
CCCCCCSc1nsnc1OC1CN2CCC1CC2	0	-0.5
COc1cc(/C=N/Nc2nc3ccccc3s2)cc([N+](=O)[O-])c1O	0	-1.97
C=CCc1ccccc1OCCn1ccnc1	0	-1.14
CCCn1c(=O)c2nn3c(=O)n(CCC)c(=O)c3nn2c1=O	0	-0.94
CCN(C)CC(=O)c1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1	0	-0.11
C/C(=C\c1coc(C)n1)[C@@H]1C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1	1	2.24
Cc1c(C(=O)NCC2CCN(Cc3ccccc3)CC2)c(=O)[nH]c2ccccc12	0	-1.09
CO[C@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@]2(CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)CC[C@@H]1C)[C@H](OC(=O)C[C@@H](O)C1=C(C)C(=O)OC1=O)C(C)C	1	1.76
C[C@H]1C(=O)N2c3ccccc3[C@@]3(O)C[C@H]4C(=O)N[C@H](c5nc6ccccc6c(=O)n54)N1[C@H]23	1	0.59
Cc1ccc(/C=c2\[nH]c(=O)/c(=C/c3nc[nH]c3C(C)(C)C)[nH]c2=O)o1.O=C(O)C(F)(F)F	0	-0.07
COc1ccc(NC(=O)c2ccc3c(c2)nnn3C2CCCC2)cc1Cl	0	-2.03
C=C(NC(=O)C(=C)NC(=O)c1ccc2c(n1)-c1coc(n1)C(=C)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=C)NC(=O)C(C(C)(C)O)NC(=O)C(=C)NC(=O)c1coc(n1)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c1csc-2n1)C(N)=O	1	
CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(S(C)(=O)=O)cc3O2)cc1	0	-0.18
O=C(O)CC1Oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c2-c2cc(O)c(O)cc21	1	1.26
C/C=C/C=C/C(=O)c1cc(C)c(OC)cc1O	1	0.91
CCS(=O)(=O)NC[C@@H](O)[C@@H](O)[C@@H]1O[C@@](OCCCn2cc(-c3ccc(-c4ccccc4)cc3)nn2)(C(=O)O)C[C@H](O)[C@H]1NC(C)=O	0	-0.42
COc1cc(OC)c2c(c1)C(CCCCCCCCCCCCC(C)O)OC2=O	1	1.22
CC1(C)CC[C@]2(C(=O)OCC3CC3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1	0	2.03
COc1c(O)c(-c2ccccc2)cc(O)c1-c1ccc(O)cc1	1	0.95
CC(C)c1cc(C(=O)NCCn2nnc3ccccc32)no1	0	-2.34
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC1(O)CCCC1	0	-0.85
C=C(C)/C=C/c1ccc2c(C(=O)O)c[nH]c2c1	1	1.0
CC/C=C/C=C/[C@@]1(C)OC([C@H]2[C@@H](C)C(=O)c3cc(OC)c(O)c(O)c3[C@@]2(C)O)=C(C(=O)OC)C1=O	1	1.73
CN(C)c1ccc(/C=C2\NC(=O)NC2=O)cc1	0	-0.68
Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C2=C(C=C(/C=C/C(=O)O)OC2)C[C@H]1O	1	2.32
CCCOC(=O)c1ccc(Oc2c(C)n[nH]c2-c2ccc(OCC)cc2O)cc1	0	-0.54
COc1cc(C(=O)N2C[C@]3(C)C[C@H]2CC(C)(C)C3)ccc1-c1ccc(C)cc1	0	-0.53
O=C1Cc2ccc(O)cc2/C=N/C=C\c2cc(O)ccc21	0	1.61
CC1=C2C(=CC(C)(C)[C@H]2O)C(=O)[C@@](C)(O)C12CC2	1	2.48
C[C@@H]1[C@H]([C@@H](O)[C@](C)(O)[C@H]2CC[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]23C)OC[C@H]1C	1	3.71
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@](C)(O)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1	1	1.58
COc1cc(O)c2c(c1C)[C@](C)([C@H](C)O)OC2=O	1	2.1
Cc1cc(C)cc(-c2ccc(CNc3nc(N[C@H]4CC[C@H](N)CC4)nc4c3ncn4C(C)C)cc2)c1	0	-0.88
CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(C)n1	0	-1.17
CC(=O)CCCCC[C@@H]1Cc2c(C)c(O)cc(O)c2C(=O)O1	1	1.87
CCCC(=O)OCN(C(=O)[C@@H](NC(=O)[C@H]1CCCCN1C)[C@@H](C)CC)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccc(O)cc2)C[C@H](C)C(=O)O)cs1)C(C)C	1	0.09
C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1	1	0.27
N[C@@H](CCNCCCc1ccccc1)C(=O)N1CCCCC1	0	-0.47
O=C1CC(NCc2cccs2)C(=O)N1c1ccc(Cl)cc1	0	-2.11
Fc1cncc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1	0	-1.07
C[C@@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O	1	1.62
COc1cc(O)c2c(c1)[C@H](O)[C@H](CC(C)=O)CC2=O	1	1.79
C=C(C)[C@H]1C(=O)c2c3c(cc4c5c(n1c24)[C@@]1(C)[C@@H](CC[C@H]2[C@](C)(CC/C=C(\C)C(=O)O)[C@@H](O)CC[C@@]21C)C5)C1=CC(C)(C)OC(C)(C)[C@H]1[C@@H]3O	1	3.04
COc1ccc(-c2nc(CN(C)CC3OCCO3)co2)cc1	0	-1.27
O=C(O)CCCn1nc(-c2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c1=O	0	-0.58
CCCCCCCCC[N+](C)(CCOCCOCCO)Cc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O.[I-]	0	0.59
O=C(O)CCCc1nc2ccc([N+](=O)[O-])cc2c(=O)[nH]1	0	-1.38
CCCCNC(=O)N(O)C(C)c1cc2ccccc2s1	0	-0.75
CC(=O)/C=C/C1=C(C)CCCC1(C)C	1	2.09
CCCc1ccc(C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](OC(=O)c3ccc(CCC)cc3)[C@@H](O)[C@H]2O)cc1	0	1.35
COc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(=O)c2ccc(C)cc2)[C@@H]1OC(=O)c1ccc(C)cc1	0	0.41
Oc1cccc2c1[C@@H](O)CCC21Oc2cccc3cccc(c23)O1	1	1.63
NS(=O)(=O)c1cc(C(=O)O)c(Cl)cc1Cl	0	-1.6
Cc1ccc(OCC(=O)N/N=C2\CC(=O)CC(C)(C)C2)c(Br)c1	0	-1.03
Cc1cc(OC(F)(F)F)cc2c(CN3CCCOCC3)c3c(C)n[nH]c3nc12	0	-1.61
COC(=O)C1=CC(=O)C=C(OC)C12Oc1cc(C)cc(OC)c1C2=O	1	1.71
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H]1C=C2[C@@H]3CC[C@H]([C@H](C)/C=C/[C@H](C)C(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O	1	2.56
CN(CCN)c1nc(-c2ccncc2)cc2cnccc12	0	-0.76
CC[C@@H](C)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C)NC1=O	1	0.81
C=CCc1cc(C)ccc1/C(C)=C\C(C)=C\CCC[C@H](O)CNC(C)=O	1	0.94
O=C(O)CCCn1cc(NC(=O)COc2ccccc2[N+](=O)[O-])cn1	0	-2.26
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N(C)[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	0	
CCn1c(=O)c(C(=O)NCCCO)c(O)c2ccccc21	0	-0.69
CNCCc1cccc(NS(=O)(=O)c2ccccc2)c1	0	-1.13
O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1	0	-2.36
CNC(=O)O[C@H]1CC(=O)N([C@H]2O[C@@H](COC(C)=O)[C@H](OC(N)=O)[C@@H](OC)[C@@H]2O)c2cc(cc(O)c2Cl)C/C(C)=C/C=C/[C@@H](OC)[C@@]2(O)C[C@H](OC(=O)N2)[C@@H](C)/C=C/1C	1	2.24
O=c1oc2cc(/C=C/c3ccc(O)c(O)c3)oc(=O)c2c2cc(O)c(O)cc12	1	1.12
C[N+]12CCCC[C@@H]1[C@H](CN1c3ccccc3Sc3ccccc31)CCC2	0	0.06
CNC12CCCCCC1Cc1ccccc12	0	0.99
COc1nc(NC2OCC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c(/N=C\C=N\c2c(NC3OCC(OC(C)=O)C(OC(C)=O)C3OC(C)=O)nc(OC)n(C)c2=O)c(=O)n1C	0	0.27
C#CCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1	0	-0.54
O=C(O)CCCCCCCCc1cn(CC2CCCCC2)nn1	0	-0.71
COc1cccc2c1C(=O)c1ccc3cc(C)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3c1C2=O	1	1.38
COc1cc(O)c2c(c1)[C@H]1O[C@@H]1CC1=C(O)C(=O)C[C@H]1C[C@H](C)OC2=O	1	1.79
COC(/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12)OC	1	2.78
CC(=O)O[C@H]1C=C2C(=O)OC[C@]23C=CC2=C(C(C)=C3C1)[C@H](c1ccoc1)OC2=O	0	2.33
O=C1/C(=C/c2cccc([N+](=O)[O-])c2)Cc2ccccc21	0	-0.85
COc1cccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c1	0	-0.77
CC(=O)O[C@@]1([C@@H]2/C(C)=C(/O)C(=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C[C@@](O)([C@H]2OC(=O)c2cccc(Cl)c2)C3(C)C)CO[C@@H]1CCO	0	1.33
COc1ccc(Oc2ccc(C(F)(F)F)cc2C(=O)Nc2cc[nH]c(=O)c2)c(Cl)c1	0	-1.26
COC1CCC2(c3c(NC(=O)c4nc(-c5ccccc5F)sc4N)cnn3C)CCC1N2	0	-0.83
O=[N+]([O-])c1cnc(NCc2ccccc2Cl)nc1NCC1CCNCC1	0	-1.54
Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(CC(C)O)=CC2=CC(=O)[C@@]1(C)O	1	2.31
CC(C)(C)CCc1cc[n+](CCCCCCCCCCCC[n+]2ccc(CCC(C)(C)C)cc2)cc1	0	-0.02
CC(=O)[C@H](C)c1ccc(CC(C)C)cc1	0	0.16
CCC(C)/C=C(\C)[C@H]1C(C)=C[C@@]2(C)C[C@@H](C)CC[C@@H]2[C@H]1C(=O)C1=C/C(=C/c2ccc(O)cc2)NC1=O	1	2.09
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4occc43)CS[C@H]12)c1csc(N)n1	0	-0.14
Cc1ccc(/C=N/Nc2cnnc(O)n2)o1	0	-1.85
COc1ccc2cc1Oc1cc(ccc1OC)[C@H](O)[C@]13SSS[C@@]4(C(=O)N1C)[C@H](O)C1=COC=C[C@H](OC2=O)[C@H]1N4C3=O	1	1.41
CCOC(=O)CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12	0	-1.2
COc1ccc(CNC(=O)c2cc(C(C)=O)c[nH]2)cc1	0	-1.07
CNc1nc(Nc2ccc(C(N)=O)cc2OC)ncc1Cl	0	-1.42
Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1.[Cl-]	0	-1.22
CCn1c2ccccc2c2ccnc(/C=C/C(=O)c3ccc(OC)c(OC)c3)c21	0	-0.25
Cc1nn(-c2ccccc2)c(C)c1C(=O)OCC(=O)N(C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O	0	-1.8
Cc1cc(OCC2(C(=O)O)CC2)ccc1-c1ccc(-c2ncc(C(F)(F)F)[nH]2)cn1	0	-0.52
Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O	1	1.05
O=C(NCC1CCCO1)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2	0	-1.01
CCCC(=O)Oc1ccc([C@@H](O)CNC(C)(C)C)cc1OC(=O)CCC.Cl	0	0.03
Cc1cc(O)c(C(=O)c2c(O)ccc(O)c2C)c(O)c1-c1c(C)cc(O)c(C(=O)c2c(O)ccc(O)c2C)c1O	1	0.61
C#CCN(Cc1ccc2nc(CC)[nH]c(=O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	0	-1.0
CN1CCN(Cc2csc(-c3cc(Cl)cc(Cl)c3Cl)n2)CC1	0	-2.09
COc1cc(O)c2c(c1)[C@@H]([C@H](O)C[C@H](O)[C@H](O)[C@H](O)/C=C/C[C@H](C)O)OC2=O	1	2.34
N#CC(c1cccnc1)C(SCCO)c1ccccc1	0	-0.69
CCCCc1ccc(C(=O)O)nc1	1	-0.26
CC(C)=CC(=O)NC1=CC(=O)[C@]2(C)[C@H](O)[C@@H](Cl)[C@H](C)N12	1	2.06
COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)c(O)c1	1	1.21
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@]2(CN1C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]1SCCN1CC)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(=O)NS(=O)(=O)N1CCCC1	0	0.09
CCCCCCCCCCCC(=O)C(=O)/C=C/C(=O)O	1	0.57
Cc1cc(O)c2c(c1O)C(=O)c1cccc(O)c1C2=O	1	1.38
Nc1ncccc1-c1nc2ccc(Nc3ccc(N4CCOCC4)cc3)nc2n1-c1ccc(C2(N)CCC2)cc1	0	-1.03
CCCCCCC(Cl)CCCCCc1c(O)cc(CCCCCCC(Cl)CCCC)cc1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O	1	1.14
CCCCCCCCCCCCCCCc1cc(OS(=O)(=O)O)cc(OS(=O)(=O)O)c1	1	0.35
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccccc1	0	-1.79
Cc1ccccc1-c1cncc(OC[C@@H]2CCCN2C)c1	0	-0.72
O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1csc2ccccc12	0	-1.63
COc1cccc(-c2nccnc2C2CN(c3ccc4ccc(F)cc4n3)C2)c1	0	-1.33
O=C(NCCO)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1	0	-1.82
COc1cc2c3c4c(c(O)cc(C)c14)C(=O)O[C@@H]3[C@@H]1C[C@@H](C)O[C@]1(C[C@H]1CCC(=O)O1)O2	1	1.7
CCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O	1	2.67
CCc1ccc([N+](=O)[O-])c2[nH]c(C(=O)O)c(CCC(=O)O)c12	0	-0.48
COc1cc(OC(=O)c2c(C)cc(O)c(C)c2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(OC)c1C	1	0.84
CC(C)[C@H]1CC[C@@](O)(CCl)[C@H]2C(=O)OCC(C(=O)O)=C[C@H]12	1	1.94
CCC(C)/C(C)=N/NC(=O)CSc1nc2ccccc2[nH]1	0	-1.86
CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1	0	-1.23
CC1(C)CCC[C@]2(C)[C@H]3COC(=O)C3=CC[C@@H]12	1	3.27
CC(C)C(NS(C)(=O)=O)c1nnc2n1CCN(Cc1ccnc3ccccc13)CC2	0	-1.76
CCCCC(C)C(=O)N1CCC[C@H]1C(=O)N(C)C(Cc1ccccc1)C(=O)NCC(=O)N(C)[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N(C)C(Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)OC)[C@@H](C)CC)C(C)C	1	
CCC1CN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)CCO1	0	-1.33
C=CC(C)(C)[C@@]12C=C(OC)C(=O)N3[C@@H](C)C(=O)N[C@]31N(OC)c1ccccc12	1	1.41
CC1(c2nnc(Cc3ccccc3)o2)CC(c2cccnc2)=NO1	0	-0.7
C[C@@H]1CC(=O)O[C@H]1/C(CO)=C1/Oc2cccc(O)c2C1=O	1	2.03
O=C(NCc1nc(C2CC2)no1)N1CCOC(c2cccc(F)c2)C1	0	-2.59
O=C(N[C@H](COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1	1	-0.14
C=CC[C@H]1OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2[C@@H](C)CCN2C1=O	1	1.85
CO[C@H]1C[C@H]2[C@@H]([C@@H](C)/C=C\C=C(C)C)CC[C@]2(C)C[C@H]2[C@H]3C1=CO[C@H]3C[C@@]2(C)O	1	2.86
CC(C)C/C=C/C=C/C(=O)N[C@H]1CCCNC1=O	1	1.01
CCCCC(Cl)CCCC[C@H](C)[C@@H](O)c1cc(O)c([C@@H](CCCC)CCCC[C@H](C)[C@@H](OC(C)=O)c2cc(O)cc(O)c2)c(O)c1	1	0.88
CO[C@H](C(=O)O)[C@H](NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1)C(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)O)cc3OC(C)C)c(O)c2OC(C)C)cc1	1	-0.65
CCC(C)CC(C)/C=C(/C=C(C)\C=C\C=C\C=C\C=C\C=C\c1cc(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=O)o1)C(=O)O	1	1.9
C=C1CN(S(=O)(=O)c2ccc(C)cc2)CCCN(CC2CCCCC2)CCCN(S(=O)(=O)c2cccc3cnccc23)C1	0	-1.14
C/C=C1\NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CCC)[C@@H](C)O)[C@@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)N2C(=O)[C@H](CC[C@H]2O)NC1=O	1	0.99
Cc1ccc2c([nH]c3ccccc32)c1C=O	1	0.35
Cc1ccc2cc(-c3n[nH]c4ccc(NC(C)CN(C)C)cc34)[nH]c2c1	0	-1.41
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4C(=O)c4ccccc4)cc3)cc2)n1C(=O)c1ccccc1)C(C)C	0	-0.37
CC[C@H](C)[C@@H]1NC(=O)C(C(C)=O)=C1O	1	1.79
COc1cc(O)c2c(c1O)C/C(C)=C\CC[C@@]1(C)O[C@@H]1C2=O	1	2.89
CC(C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)c1ccccc1)C(C)C)C(N)=O	0	-0.3
O=C(O)c1cc(=O)c2c3c(ccc2[nH]1)S(=O)(=O)c1ccccc1-3	0	-0.3
COc1cc2c(=O)c3cc4c(=O)c(OC)cc(=O)c4c(O)c3c(=O)c2c2c1C(=O)OC2	1	1.12
CCOC(=O)N1CCN(Cc2cc(Nc3cc(C(F)(F)F)nc(/N=C(\N)Nc4ccc(Cl)c(Cl)c4)n3)ccc2O)CC1	0	-1.43
CCN(CCn1cccn1)Cc1nc(-c2ccccc2F)oc1C	0	-2.72
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC1CNCCNC1=O	0	-0.92
CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)[C@]12O[C@H]1[C@H](O)CCC2=O)OC	1	2.15
CN(CCO)CCNc1ccc(NCCN(C)CCO)c2c1C(=O)c1c(O)ccc(O)c1C2=O	0	-0.1
C=C(C)CCO	1	1.51
COc1c(O)c(O)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc12	0	1.51
